url_path,views_total,views_unique
/grp-bork/porTraits,18,13
/grp-bork/porTraits/blob/main/bin/collate_results.py,4,1
/grp-bork/porTraits/blob/main/CHANGELOG.md,2,2
/grp-bork/porTraits/blob/main/assets/traits_info.json,2,2
/grp-bork/porTraits/tree/main,2,2
/grp-bork/porTraits/tree/main/docs,2,2
/grp-bork/porTraits/tree/main/portraits/modules,2,2
/grp-bork/porTraits/blob/main/README.md,2,1
/grp-bork/porTraits/blob/main/config/params.yml,2,1
/grp-bork/porTraits/commits/main,2,1
